	ISO_country	Cruise_ID	Latitude	Longitude	Year	Month	Day	Time	WOD_unique	depth(m)	qc_flag	Temp	qc_flag.1	Sal	qc_flag.2	Oxy	qc_flag.3	Phos	qc_flag.4	dum5	qc_flag.5	Sil	qc_flag.6	dum7	qc_flag.7	NO3	qc_flag.8	pH	qc_flag.9	dum10	qc_flag.10	Chl	qc_flag.11	dum12	qc_flag.12	dum13	qc_flag.13	dum14	qc_flag.14	dum15	qc_flag.15	dum16	qc_flag.16	Alk	qc_flag.17	dum18	qc_flag.18	dum19	qc_flag.19	pCO2	qc_flag.20	DIC	qc_flag.21	dum22	qc_flag.22	dum23	qc_flag.23	BAC	qc_flag.24	dum25	qc_flag.25	dum26	qc_flag.26	dum27	qc_flag.27	dum28	qc_flag.28	dum29	qc_flag.29	dum30	qc_flag.30	dum31	qc_flag.31	dum32	qc_flag.32	Trit	qc_flag.33	He	qc_flag.34	dHE3	qc_flag.35	dC14	qc_flag.36	dC13	qc_flag.37	Arg	qc_flag.38	Neo	qc_flag.39	CFC11	qc_flag.40	CFC12	qc_flag.41	CFC113	qc_flag.42	O18	qc_flag.43
228	US	16101	14.258	-60.7	1963	8	30	9.1	406419	258	0	15.31	0	35.945	0																																																																																		
229	US	16101	14.258	-60.7	1963	8	30	9.1	406419	309	0	12.93	0	35.5	0																																																																																		
230	US	16101	14.258	-60.7	1963	8	30	9.1	406419	411	0	10.46	0	35.157	0																																																																																		
231	US	16101	14.258	-60.7	1963	8	30	9.1	406419	514	0	8.3	0	34.862	0																																																																																		
232	US	16101	14.258	-60.7	1963	8	30	9.1	406419	615	0	6.38	0	34.665	0																																																																																		
233	US	16101	14.258	-60.7	1963	8	30	9.1	406419	811	0	5.51	0	34.649	0																																																																																		
234	US	16101	14.258	-60.7	1963	8	30	9.1	406419	919	0	5.3	0	34.701	0																																																																																		
235	US	16101	14.258	-60.7	1963	8	30	9.1	406419	1022	0	5	0	34.855	0																																																																																		
236	US	16101	14.258	-60.7	1963	8	30	9.1	406419	1127	0	4.88	0	34.916	0																																																																																		
237	US	16101	14.258	-60.7	1963	8	30	9.1	406419	1227	0	4.65	0	34.994	0																																																																																		
238	US	16101	14.258	-60.7	1963	8	30	9.1	406419	1349	0	4.26	0	34.995	0																																																																																		
239	US	16101	14.033	-60.6	1963	8	30	14.3	406438	0	0	29	0	34.599	0																																																																																		
240	US	16101	14.033	-60.6	1963	8	30	14.3	406438	2	0	28.86	0	34.556	0																																																																																		
241	US	16101	14.033	-60.6	1963	8	30	14.3	406438	28	0	28.75	0	34.548	0																																																																																		
242	US	16101	14.033	-60.6	1963	8	30	14.3	406438	53	0	27.48	0	35.88	0																																																																																		
243	US	16101	14.033	-60.6	1963	8	30	14.3	406438	79	0	25.72	0	36.432	0																																																																																		
244	US	16101	14.033	-60.6	1963	8	30	14.3	406438	106	0	24	0	36.965	0																																																																																		
245	US	16101	14.033	-60.6	1963	8	30	14.3	406438	131	0	22.22	0	36.84	0																																																																																		
246	US	16101	14.033	-60.6	1963	8	30	14.3	406438	156	0	20.53	0	36.757	0																																																																																		
247	US	16101	14.033	-60.6	1963	8	30	14.3	406438	200	0	17.34	0	36.28	0																																																																																		
248	US	16101	14.033	-60.6	1963	8	30	14.3	406438	258	0	14.54	0	35.808	0																																																																																		
249	US	16101	14.033	-60.6	1963	8	30	14.3	406438	309	0	12.67	0	35.474	0																																																																																		
250	US	16101	14.033	-60.6	1963	8	30	14.3	406438	411	0	10.31	0	35.104	0																																																																																		
251	US	16101	14.033	-60.6	1963	8	30	14.3	406438	513	0	8.6	0	34.909	0																																																																																		
252	US	16101	14.033	-60.6	1963	8	30	14.3	406438	648	0	6.74	0	34.704	0																																																																																		
253	US	16101	14.033	-60.6	1963	8	30	14.3	406438	750	0	5.68	0	34.614	0																																																																																		
254	US	16101	14.033	-60.6	1963	8	30	14.3	406438	855	0	5.32	0	34.644	0																																																																																		
255	US	16101	14.033	-60.6	1963	8	30	14.3	406438	956	0	5.29	0	34.753	0																																																																																		
256	US	16101	14.033	-60.6	1963	8	30	14.3	406438	1056	0	5.14	0	34.85	0																																																																																		
257	US	16101	14.033	-60.6	1963	8	30	14.3	406438	1153	0	4.86	0	34.931	0																																																																																		
258	US	16101	14.033	-60.6	1963	8	30	14.3	406438	1247	0	4.6	0	34.991	0																																																																																		
259	US	16101	14.033	-60.6	1963	8	30	14.3	406438	1328	0	4.28	0	35.002	0																																																																																		
260	US	16101	14.283	-61.233	1963	9	1	23	406605	0	0	28.8	0	34.272	0																																																																																		
261	US	16101	14.283	-61.233	1963	9	1	23	406605	2	0	28.87	0	34.326	0																																																																																		
262	US	16101	14.283	-61.233	1963	9	1	23	406605	27	0	28.84	0	34.352	0																																																																																		
263	US	16101	14.283	-61.233	1963	9	1	23	406605	53	0	26.82	0	36.207	0																																																																																		
264	US	16101	14.283	-61.233	1963	9	1	23	406605	79	0	26.03	0	36.45	0																																																																																		
265	US	16101	14.283	-61.233	1963	9	1	23	406605	106	0	25.32	0	36.881	0																																																																																		
266	US	16101	14.283	-61.233	1963	9	1	23	406605	154	0	21.1	0	36.825	0																																																																																		
267	US	16101	14.283	-61.233	1963	9	1	23	406605	205	0	17.67	0	36.375	0																																																																																		
268	US	16101	14.283	-61.233	1963	9	1	23	406605	256	0	15.75	0	36.065	0																																																																																		
269	US	16101	14.283	-61.233	1963	9	1	23	406605	307	0	13.74	0	35.714	0																																																																																		
270	US	16101	14.283	-61.233	1963	9	1	23	406605	407	0	10.88	0	35.243	0																																																																																		
271	US	16101	14.283	-61.233	1963	9	1	23	406605	508	0	8.75	0	34.915	0																																																																																		
272	US	16101	14.283	-61.233	1963	9	1	23	406605	610	0	6.95	0	34.703	0																																																																																		
273	US	16101	14.283	-61.233	1963	9	1	23	406605	826	0	5.63	0	34.69	0																																																																																		
274	US	16101	14.283	-61.233	1963	9	1	23	406605	1030	0	4.89	0	34.91	0																																																																																		
275	US	16101	14.283	-61.233	1963	9	1	23	406605	1231	0	4.37	0	34.947	0																																																																																		
276	US	16101	14.283	-61.233	1963	9	1	23	406605	1432	0	4.22	0	34.961	0																																																																																		
277	US	16101	14.283	-61.233	1963	9	1	23	406605	1632	0	4.17	0	34.969	0																																																																																		
278	US	16101	14.283	-61.233	1963	9	1	23	406605	1832	0	4.12	0	34.967	0																																																																																		
279	US	16101	14.283	-61.233	1963	9	1	23	406605	2033	0	4.12	0	34.969	0																																																																																		
280	US	16101	14.283	-61.233	1963	9	1	23	406605	2284	0	4.12	0	34.971	0																																																																																		
281	US	16101	14.283	-61.233	1963	9	1	23	406605	2535	0	4.14	0	34.973	0																																																																																		
282	US	16101	14.283	-61.233	1963	9	1	23	406605	2717	0	4.15	0	34.972	0																																																																																		
283	US	16101	14.133	-61.317	1963	9	2	8.2	406636	0	0	28.8	0	34.489	0																																																																																		
284	US	16101	14.133	-61.317	1963	9	2	8.2	406636	2	0	28.77	0	34.456	0																																																																																		
285	US	16101	14.133	-61.317	1963	9	2	8.2	406636	27	0	28.8	0	34.503	0																																																																																		
286	US	16101	14.133	-61.317	1963	9	2	8.2	406636	53	0	27.01	0	36.175	0																																																																																		
287	US	16101	14.133	-61.317	1963	9	2	8.2	406636	79	0	25.39	0	-99.99	0																																																																																		
288	US	16101	14.133	-61.317	1963	9	2	8.2	406636	106	0	24.42	0	37.096	0																																																																																		
289	US	16101	14.133	-61.317	1963	9	2	8.2	406636	157	0	20.2	0	36.694	0																																																																																		
290	US	16101	14.133	-61.317	1963	9	2	8.2	406636	207	0	17.84	0	36.361	0																																																																																		
